county,transport,birthcert,work,lost,disability,family,applied,other,identifier,age,black,latino,asian,other_race,relocation,id_capable,hardship,female,white
BEXAR,0,0,1,0,0,0,0,0,BEXAR-19,20,0,1,0,0,0,0,1,1,0
BEXAR,1,0,0,0,0,0,0,0,BEXAR-20,78,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,1,0,0,0,1,BEXAR-21,35,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-22,39,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-23,18,0,1,0,0,0,1,0,0,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-24,28,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-25,88,0,1,0,0,0,0,0,1,0
BEXAR,1,0,0,0,1,0,0,0,BEXAR-26,NA,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-27,54,0,0,0,0,0,1,0,1,1
BEXAR,0,1,0,0,0,0,0,0,BEXAR-28,63,1,0,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-29,66,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,0,1,0,0,0,BEXAR-30,71,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-31,39,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-32,25,0,0,0,0,0,0,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-33,33,0,1,0,0,0,1,0,0,0
BEXAR,0,1,0,0,0,0,0,0,BEXAR-34,51,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-35,53,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-36,47,0,0,0,0,0,1,0,1,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-37,18,0,0,0,0,0,0,1,NA,1
BEXAR,0,0,0,0,0,1,0,0,BEXAR-38,30,0,0,0,0,0,0,1,NA,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-39,41,0,0,0,0,0,0,1,1,1
BEXAR,1,0,0,0,1,1,0,0,BEXAR-40,72,0,1,0,0,0,0,1,1,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-41,44,0,0,0,0,1,0,0,0,1
BEXAR,0,0,0,0,1,0,0,0,BEXAR-42,13,0,1,0,0,0,0,1,0,0
BEXAR,0,0,1,0,1,1,0,0,BEXAR-43,22,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-44,29,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-45,45,0,1,0,0,0,0,0,0,0
BEXAR,0,0,0,0,1,0,0,0,BEXAR-46,59.5,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-47,19,0,1,0,0,1,0,0,1,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-48,20,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,1,1,0,0,BEXAR-49,71.66666412353516,0,1,0,0,0,0,1,1,0
BEXAR,1,0,0,1,1,0,0,0,BEXAR-50,14,0,1,0,0,0,1,0,0,0
BEXAR,0,1,0,0,0,0,0,0,BEXAR-51,11,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-52,20,0,0,0,1,0,1,0,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-53,16,0,0,1,0,1,0,0,1,0
BEXAR,1,0,0,0,0,0,0,1,BEXAR-54,12,0,0,0,0,1,0,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-55,13,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-56,12,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-57,16,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-58,83,0,0,0,0,0,0,0,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-59,12,0,0,0,0,0,0,0,0,1
BEXAR,0,0,0,0,1,0,0,0,BEXAR-60,43,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-61,23,0,0,0,0,1,0,0,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-62,55,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-63,79,0,0,0,0,0,0,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-64,44,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-65,47,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,0,1,0,0,0,BEXAR-66,66,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,1,0,0,0,BEXAR-67,80,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-68,58,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,1,0,0,0,BEXAR-69,46,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-70,38,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,0,0,0,1,0,BEXAR-71,36,0,0,0,0,1,0,0,0,1
BEXAR,0,1,0,0,0,0,0,0,BEXAR-72,68,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-73,64.33333587646484,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-74,17,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-75,84,0,1,0,0,0,1,0,1,0
BEXAR,0,1,0,0,0,0,0,0,BEXAR-76,44,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-77,46,0,1,0,0,1,0,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-78,14,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-79,NA,0,0,0,0,0,0,0,0,1
BEXAR,0,0,0,0,0,1,0,0,BEXAR-80,77,0,0,0,0,0,0,1,0,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-81,21,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-82,57,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,0,1,0,0,1,BEXAR-83,58,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-84,59,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,0,1,0,0,0,BEXAR-85,92,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-86,38,0,0,0,0,1,0,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-87,87,0,0,0,0,0,1,0,1,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-88,43.25,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-89,29,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,0,1,0,0,0,BEXAR-90,13,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-91,34,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,1,0,0,0,1,BEXAR-92,29,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-93,50.33333206176758,0,1,0,0,0,1,0,1,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-94,12,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-95,15,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-96,NA,0,0,0,0,0,0,1,0,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-97,29,0,0,0,0,0,0,1,1,1
BEXAR,0,1,0,0,0,0,0,0,BEXAR-98,26,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,1,0,BEXAR-99,36,1,0,0,0,1,0,0,1,0
BEXAR,0,0,0,0,1,0,0,0,BEXAR-100,57,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-101,49,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-102,11,1,0,0,0,1,0,0,0,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-103,23,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-104,34,0,0,0,0,1,0,0,1,1
BEXAR,1,1,0,0,0,0,0,0,BEXAR-105,24,1,0,0,0,0,0,1,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-106,60,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-107,30,0,0,0,0,0,1,0,0,1
BEXAR,1,0,0,0,0,0,0,0,BEXAR-108,11,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-109,12,0,0,0,0,0,1,0,NA,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-110,58,0,0,0,0,0,1,0,NA,1
BEXAR,0,0,0,0,0,1,0,0,BEXAR-111,32,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-112,NA,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-115,11,0,1,0,0,0,0,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-116,46.66666793823242,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-117,72,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-118,33,0,1,0,0,0,1,0,0,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-119,41,0,0,0,0,0,0,1,NA,1
BEXAR,0,0,0,0,1,0,0,0,BEXAR-120,68,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-121,20,0,0,0,0,0,0,0,1,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-122,40,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-123,11,0,1,0,0,0,0,0,0,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-124,13,0,0,0,0,0,0,1,0,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-125,15,0,0,0,0,0,0,1,1,1
BEXAR,0,1,0,0,0,0,0,0,BEXAR-126,13,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-127,15,0,0,0,0,1,0,0,0,1
BEXAR,0,1,0,0,0,0,0,0,BEXAR-128,13,0,0,0,0,0,0,1,1,1
BEXAR,0,1,0,0,0,0,0,0,BEXAR-129,11,0,0,0,0,0,0,1,1,1
BEXAR,1,0,0,0,1,1,0,0,BEXAR-130,12,0,0,0,0,0,0,1,NA,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-131,12,0,0,0,0,1,0,0,1,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-132,13,0,0,0,0,0,0,1,1,1
BEXAR,1,0,1,0,0,1,0,0,BEXAR-133,11,0,0,0,0,0,0,1,1,1
BEXAR,1,0,0,0,0,0,0,1,BEXAR-134,14,0,0,0,0,1,0,0,1,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-135,13.5,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-136,11,0,0,0,0,1,0,0,0,1
BEXAR,0,1,0,0,0,0,0,1,BEXAR-137,13,0,0,0,0,1,0,0,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-138,13,0,0,0,0,1,0,0,1,1
BEXAR,0,0,1,0,0,1,0,0,BEXAR-139,29,0,0,0,0,0,0,1,NA,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-140,29,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-141,12,0,0,0,1,0,1,0,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-142,30,0,1,0,0,1,0,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-143,84,0,1,0,0,0,1,0,1,0
BEXAR,0,1,0,1,0,0,0,0,BEXAR-144,55,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-145,18,1,0,0,0,0,1,0,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-146,16,0,0,0,0,0,1,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-147,22,0,0,0,0,0,1,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-148,11,0,0,0,1,0,1,0,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-149,13,0,1,0,0,1,0,0,0,0
BEXAR,0,0,0,0,1,0,0,0,BEXAR-150,69,0,0,0,0,0,0,1,1,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-151,39,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,1,0,0,0,BEXAR-152,44,1,0,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-153,NA,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-154,63,0,0,0,0,0,0,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-155,35,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-156,11,1,0,0,0,0,1,0,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-157,24,0,0,0,0,0,0,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-158,57,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-159,54,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-160,36,0,0,0,1,1,0,0,1,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-161,17,0,0,0,1,0,0,0,1,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-162,28,0,1,0,0,0,0,1,1,0
BEXAR,1,0,0,0,0,0,0,0,BEXAR-163,25,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-164,31.399999618530273,0,1,0,0,1,0,0,1,0
BEXAR,1,1,0,0,1,0,0,0,BEXAR-165,34,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,1,0,0,0,BEXAR-166,48,0,1,0,0,0,0,1,1,0
BEXAR,1,0,0,0,0,0,0,0,BEXAR-167,26,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-168,23,0,0,0,0,1,0,0,NA,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-169,48,1,0,0,0,1,0,0,1,0
BEXAR,0,0,1,0,0,0,0,1,BEXAR-170,17,0,1,0,0,1,0,0,0,0
BEXAR,1,0,0,0,0,0,0,0,BEXAR-171,11,0,1,0,0,0,0,1,1,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-172,31,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-173,11,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-174,12,0,0,0,1,0,1,0,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-175,28,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-176,36,0,1,0,0,0,1,0,0,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-177,16,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,1,1,BEXAR-178,18,0,0,0,0,1,0,0,1,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-179,17,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-180,34,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-181,43,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-182,30,0,0,0,1,1,0,0,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-183,17,0,0,0,0,1,0,0,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-184,29,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-185,46,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-186,23,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-187,36,0,0,0,1,0,0,1,0,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-188,61,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-189,23,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-190,11,0,0,0,1,0,0,1,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-191,22,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,0,1,0,BEXAR-192,36,0,1,0,0,1,0,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-193,48,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-194,39,0,1,0,0,0,1,0,1,0
BEXAR,0,1,0,0,0,0,0,0,BEXAR-195,39,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,0,0,0,1,0,BEXAR-196,NA,0,0,0,0,1,0,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-197,27,0,0,0,0,0,1,0,1,1
BEXAR,0,1,0,0,0,0,0,0,BEXAR-198,11,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,1,0,0,0,BEXAR-199,54,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-200,14,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-201,21,0,1,0,0,0,1,0,0,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-202,42,0,0,0,1,0,0,1,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-203,63,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-204,80,0,0,1,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-205,86,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-206,19,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,0,1,0,0,0,BEXAR-207,35,1,0,0,0,0,0,1,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-208,39,1,0,0,0,1,0,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-209,NA,0,0,0,0,0,1,0,0,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-210,13,0,1,0,0,0,0,1,0,0
BEXAR,0,1,0,0,0,0,0,0,BEXAR-211,13,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-212,35,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-213,67,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-214,50,0,1,0,0,1,0,0,1,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-215,71,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-216,14,0,0,0,0,0,1,0,0,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-217,11,0,0,0,1,0,0,1,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-218,12,0,0,1,0,0,1,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-219,43,0,1,0,0,0,1,0,0,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-220,13,0,0,1,0,0,0,1,1,0
BEXAR,0,1,1,0,0,1,0,0,BEXAR-221,36,0,0,0,0,0,0,1,1,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-222,31.5,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-223,19,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,0,0,1,0,0,BEXAR-224,11,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-225,17,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-226,27,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-227,36,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,1,0,0,0,BEXAR-228,41,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-229,11,1,0,0,0,0,0,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-230,NA,0,0,0,0,0,1,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-231,NA,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,0,0,1,0,1,BEXAR-232,50,0,0,1,0,1,0,0,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-233,28,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-234,34,0,1,0,0,0,1,0,1,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-235,25,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,0,0,1,0,0,BEXAR-236,31,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-237,22,0,1,0,0,0,1,0,1,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-238,41,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-239,43,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,0,0,1,0,0,BEXAR-240,11,0,1,0,0,0,0,1,0,0
BEXAR,0,1,0,0,0,0,0,0,BEXAR-241,16,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-242,11,0,1,0,0,0,0,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-243,37,0,0,0,0,0,1,0,0,1
BEXAR,0,1,0,0,0,0,0,0,BEXAR-244,39.75,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-245,35,0,0,0,0,0,1,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-246,32,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-247,28,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-248,19,0,0,0,0,0,0,1,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-249,27,0,1,0,0,1,0,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-250,25,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-251,49,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,0,0,0,1,0,BEXAR-252,36,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-253,11,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-254,14,0,0,0,0,0,0,0,1,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-255,38,0,0,0,0,1,0,0,1,1
BEXAR,0,1,0,0,0,0,1,0,BEXAR-256,28,0,0,0,0,1,0,0,0,1
BEXAR,0,0,0,0,0,0,0,1,BEXAR-257,30,0,1,0,0,1,0,0,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-258,22,0,0,0,0,1,0,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-259,17,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-260,NA,0,0,0,0,0,1,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-261,35,0,0,0,0,0,1,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-262,NA,0,0,0,0,0,1,0,0,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-263,34,0,1,0,0,1,0,0,NA,0
BEXAR,0,1,0,0,0,0,0,0,BEXAR-264,11,0,1,0,0,0,0,1,1,0
BEXAR,1,0,0,0,0,0,0,1,BEXAR-265,11,0,0,0,0,0,0,0,0,1
BEXAR,1,0,0,0,0,0,0,0,BEXAR-266,38,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-267,26,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,0,1,0,0,0,BEXAR-268,19,0,0,0,1,0,0,1,1,0
BEXAR,1,1,0,0,0,0,0,0,BEXAR-269,12,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,0,1,0,0,0,BEXAR-270,74,0,1,0,0,0,0,1,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-271,13,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-272,26,1,0,0,0,0,1,0,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-273,56,0,0,0,0,1,0,0,NA,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-274,45,1,0,0,0,0,1,0,0,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-275,42,0,0,0,0,1,0,0,1,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-276,11,0,0,0,0,0,1,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-277,NA,0,0,0,0,0,1,0,0,1
BEXAR,0,1,0,0,0,0,0,0,BEXAR-278,11,0,0,0,1,0,0,1,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-279,60,0,0,0,0,0,1,0,1,1
BEXAR,0,0,0,0,0,0,1,0,BEXAR-280,27,0,1,0,0,1,0,0,1,0
BEXAR,0,0,0,0,0,0,0,1,BEXAR-281,25,0,1,0,0,1,0,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-282,27,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,0,0,0,0,0,BEXAR-283,42,0,1,0,0,0,0,1,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-284,15,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-285,21.5,0,0,0,0,0,1,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-286,35,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,0,0,0,1,0,BEXAR-287,52,0,0,0,0,1,0,0,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-288,24,0,0,0,0,0,1,0,1,1
BEXAR,0,0,1,0,0,0,0,0,BEXAR-289,34,0,1,0,0,0,0,1,1,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-290,32,0,0,1,0,0,0,1,1,0
BEXAR,0,0,1,0,0,0,0,0,BEXAR-291,28,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-292,38,0,1,0,0,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-293,22,0,1,0,0,0,1,0,0,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-294,11,0,0,0,0,0,1,0,0,1
BEXAR,0,1,0,0,0,0,0,0,BEXAR-295,43,0,0,0,0,0,0,1,0,1
BEXAR,0,0,0,1,0,0,0,0,BEXAR-296,16,0,0,0,1,0,1,0,1,0
BEXAR,0,0,0,1,0,0,0,0,BEXAR-297,16,0,0,0,0,0,1,0,1,1
