county,transport,birthcert,work,lost,disability,family,applied,other,age,black,latino,asian,other_race,relocation,id_capable,hardship,female,white
HIDALGO,0,0,0,1,0,0,0,0,60,0,0,0,0,0,1,0,0,1
HIDALGO,0,0,0,1,0,0,0,0,69,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,40,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,43,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,0,0,0,0,1,23,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,57,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,0,0,1,0,0,55,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,84,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,35,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,65,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,12,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,38,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,17,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,1,0,1
HIDALGO,0,0,0,1,0,0,0,0,109,0,1,0,0,0,1,0,1,0
HIDALGO,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,38,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,39,0,1,0,0,0,1,0,1,0
HIDALGO,0,1,0,0,0,0,0,0,29,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,39,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,12,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,56,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,NA,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,1,0,0,0,86,0,0,0,0,0,0,1,1,1
HIDALGO,0,0,1,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,17,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,1,0,0,0,0,0,37,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,0,0,0,0,1,23,0,1,0,0,1,0,0,1,0
HIDALGO,1,0,0,0,0,0,0,0,47,0,0,0,0,0,0,1,0,1
HIDALGO,0,0,0,1,0,0,0,0,63,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,22,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,1,0,0,0,0,0,24,0,0,0,1,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,14,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,22.5,0,1,0,0,0,1,0,1,0
HIDALGO,1,0,0,0,0,0,0,0,47,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,14,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,66,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,50,0,1,0,0,0,0,1,1,0
HIDALGO,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0
HIDALGO,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,1,0,0,0,0,18,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,0,1,0,0,0,67,0,1,0,0,0,0,1,0,0
HIDALGO,0,1,0,0,0,0,0,0,85,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,1,0,0,0,0,0,20,0,1,0,0,0,0,1,1,0
HIDALGO,0,1,0,0,0,0,0,0,52,0,1,0,0,0,0,1,0,0
HIDALGO,0,1,0,0,0,0,0,0,40,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,1,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0
HIDALGO,1,0,0,0,0,0,0,0,77,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,0,0,1,0,0,17,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,0,0,0,0,1,16,0,1,0,0,1,0,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,38,0,0,0,0,0,1,0,0,1
HIDALGO,0,0,0,1,0,0,0,0,NA,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,47,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,32,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,1,0,0,0,0,0,NA,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,30,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,1
HIDALGO,0,0,0,0,0,0,0,1,28,0,0,0,1,1,0,0,0,0
HIDALGO,0,0,0,0,0,0,0,1,NA,0,1,0,0,1,0,0,0,0
HIDALGO,0,0,0,0,0,0,0,1,36,0,1,0,0,0,0,0,0,0
HIDALGO,0,0,0,0,0,0,0,1,19,0,1,0,0,1,0,0,1,0
HIDALGO,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,0,0,0,0,1,39.85714340209961,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,1,0,0,0,0,0,20,0,1,0,0,0,0,1,1,0
HIDALGO,1,0,0,0,0,0,0,0,40,0,0,0,1,0,0,1,1,0
HIDALGO,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,0,0,0,0,1,28,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,1,0,0,0,0,0,29,0,1,0,0,0,0,1,1,0
HIDALGO,0,1,0,0,0,0,0,0,43,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,0,0,0,1,0,20.75,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,0,0,0,0,1,0,31,0,1,0,0,1,0,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,76,0,0,0,0,0,1,0,1,1
HIDALGO,0,0,0,1,0,0,0,0,16,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,47,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,18.66666603088379,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,1,1,0
HIDALGO,1,0,0,0,0,0,0,0,39,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,1,0,0,0,0,18,0,0,0,0,0,1,0,1,1
HIDALGO,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,16,0,1,0,0,0,1,0,1,0
HIDALGO,1,0,0,0,0,0,0,1,39,0,1,0,0,0,1,0,0,0
HIDALGO,1,0,0,0,0,0,0,0,43,0,1,0,0,0,0,1,1,0
HIDALGO,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,1,0
HIDALGO,1,0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,0,0
HIDALGO,1,0,0,0,0,0,0,0,43,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,1,0,0,0,0,20,0,1,0,0,0,1,0,0,0
HIDALGO,0,1,0,0,0,1,0,0,12,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,NA,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,0,1,0
HIDALGO,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,0,0,0
HIDALGO,1,0,0,0,0,0,0,0,11,0,1,0,0,1,0,0,1,0
HIDALGO,1,0,0,1,0,1,0,0,48,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,22,0,1,0,0,1,0,0,0,0
HIDALGO,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,NA,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,1,0,0,0,19,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,1,0,0,0,0,21,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,16,0,1,0,0,0,1,0,1,0
HIDALGO,0,1,0,0,0,0,0,0,22,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,22,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,1,0,0,0,0,0,17,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,77,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,33,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,0,0,0,1,0,36,0,1,0,0,1,0,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,25,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,38,0,0,0,1,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,30,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,15,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,29,0,1,0,0,0,1,0,1,0
HIDALGO,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0
HIDALGO,1,0,0,1,0,0,0,0,43,0,1,0,0,0,1,0,0,0
HIDALGO,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,0,0,1,0,0,11,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,0,0,0,1,0,39,0,1,0,0,1,0,0,1,0
HIDALGO,1,0,1,0,0,1,0,0,27,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,1,0,0,0,0,13,0,0,0,0,0,1,0,0,1
HIDALGO,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,1,1,1
HIDALGO,0,0,0,1,0,0,0,0,13,0,1,0,0,0,1,0,1,0
HIDALGO,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,0,0,0,1,0,11,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,1,0,0,1,0,1,28,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,1,0,0,0,0,12,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,51,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,NA,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,34,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,0,0,0,0,1,30,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,43,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,29,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,0,0,1,0,12,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,30,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,58,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,0,1,0,0,0,27.285715103149418,0,1,0,0,0,0,1,1,0
HIDALGO,0,0,0,1,0,0,0,0,15,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,49,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,0,0,0,1,0,14,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,1,0,0,0,0,0,41,0,1,0,0,0,0,1,1,0
HIDALGO,0,1,0,0,0,0,0,0,49,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,1,0,0,0,0,11,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,19,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,0,0,0,0,1,69,0,0,0,0,0,0,0,0,1
HIDALGO,0,0,0,0,0,0,1,0,19,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,NA,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,0,1,0,0,0,73,0,1,0,0,0,0,1,0,0
HIDALGO,0,0,0,1,0,0,0,0,18,0,1,0,0,0,1,0,1,0
HIDALGO,0,0,0,1,0,0,0,0,29,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,0,0,0,0,1,24.5,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,0,0,0,0,0,1,38,0,1,0,0,1,0,0,1,0
HIDALGO,0,0,0,1,1,0,0,0,54,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,0,1,0,0,0,0,49,0,1,0,0,0,1,0,0,0
HIDALGO,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,1
HIDALGO,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,1,0
HOCKLEY,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,1
HOCKLEY,1,1,0,0,1,0,0,0,23,0,0,0,0,0,0,1,0,1
HOCKLEY,1,0,0,1,0,0,0,0,72,0,0,0,0,0,1,0,1,1
HOCKLEY,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,1,1,0
HOCKLEY,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,1,1,0
HOCKLEY,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1,0,1
HOCKLEY,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,1
HOCKLEY,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,NA,1
HOCKLEY,0,1,0,0,0,0,0,0,53,0,1,0,0,0,0,1,0,0
HOOD,0,0,1,0,0,0,0,0,49,0,0,0,0,0,0,1,NA,1
HOOD,0,0,0,1,0,0,1,0,19,0,0,0,0,1,1,0,1,1
HOOD,0,0,0,0,0,0,0,1,73,0,0,0,0,0,0,0,1,1
HOOD,0,0,1,0,0,0,0,0,38,0,0,0,0,0,0,1,1,1
HOOD,0,0,0,1,0,0,0,0,17,0,0,0,0,0,1,0,1,1
HOOD,0,1,0,0,0,0,0,0,76,0,0,0,0,0,0,1,0,1
HOOD,0,0,0,1,0,0,0,0,80,0,0,0,0,0,1,0,1,1
HOOD,0,0,0,1,0,0,0,0,55,0,0,0,0,0,1,0,1,1
HOOD,0,0,0,1,0,0,0,0,66,0,0,0,0,0,1,0,1,1
HOOD,0,0,0,1,0,0,0,1,67,0,0,0,0,0,1,0,0,1
HOOD,0,0,0,1,0,0,0,0,30,0,0,0,0,0,1,0,NA,1
HOOD,0,0,0,1,0,0,0,0,62,0,0,0,0,0,1,0,1,1
HOOD,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,1
HOOD,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1
HOOD,0,0,0,1,0,0,0,0,33,0,0,0,0,0,1,0,0,1
HOOD,0,0,0,0,0,0,0,0,80,0,0,0,0,1,0,0,1,1
HOOD,0,0,0,1,0,0,0,0,11,0,0,0,0,1,1,0,1,1
HOOD,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,1,1
HOOD,0,0,0,1,1,0,0,0,82,0,0,0,0,0,1,0,1,1
HOOD,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,1
HOOD,1,0,0,0,0,0,0,0,61,0,0,0,0,0,0,1,0,1
HOOD,0,0,0,1,0,0,0,0,64,0,0,0,0,0,1,0,1,1
HOOD,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,NA,1
HOOD,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,0,1,1
HOOD,0,1,0,0,0,0,0,0,76,0,0,0,0,0,0,1,1,1
HOOD,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,1,0,1
HOOD,0,0,0,1,0,0,0,0,22,0,0,0,0,0,1,0,1,1
HOOD,0,0,0,1,0,0,0,0,52,0,0,0,0,0,1,0,1,1
HOOD,0,0,0,0,0,0,0,1,31,0,0,0,0,1,0,0,0,1
HOOD,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,1,1,1
HOOD,0,0,0,1,0,0,0,0,61,0,0,0,0,0,1,0,1,1
HOOD,0,0,0,1,0,0,0,0,67,0,0,0,0,0,1,0,0,1
HOOD,0,0,0,1,0,0,0,0,23,0,0,0,0,0,1,0,1,1
HOOD,0,0,0,1,0,0,0,0,30,0,0,0,0,0,1,0,0,1
HOOD,0,0,0,1,0,0,0,0,38,0,0,0,0,0,1,0,0,1
HOOD,0,0,0,1,0,0,0,0,59,0,0,0,0,0,1,0,0,1
HOPKINS,0,0,0,1,0,0,0,0,13,0,0,0,0,0,1,0,1,1
HOPKINS,0,0,0,1,0,0,0,0,15,0,1,0,0,0,1,0,0,0
HOPKINS,1,1,0,0,1,0,0,0,46,0,1,0,0,0,0,1,1,0
HOUSTON,0,0,0,1,0,0,0,0,35,1,0,0,0,0,1,0,1,0
HOUSTON,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,1,0,1
HOWARD,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,0,0,1
HOWARD,0,0,0,0,1,0,0,0,32,1,0,0,0,0,0,1,1,0
HOWARD,0,0,0,0,0,0,0,1,40,0,0,0,0,1,0,0,1,1
HOWARD,0,0,0,1,0,0,0,0,68,0,1,0,0,0,1,0,0,0
HOWARD,0,0,0,0,0,0,0,1,46,0,0,0,0,1,0,0,0,1
HOWARD,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,1,1,1
HOWARD,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1,0,1
HOWARD,0,0,0,0,0,0,0,1,64,0,0,0,0,1,0,0,1,1
HOWARD,0,0,0,1,0,0,0,0,42,0,1,0,0,0,1,0,0,0
HOWARD,0,0,0,0,0,0,0,1,46,0,0,0,0,1,0,0,0,1
HOWARD,0,0,0,1,0,0,0,0,62,0,0,0,0,0,1,0,1,1
HUNT,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,1,0,1
HUNT,0,0,0,1,0,0,0,0,34,0,0,0,0,0,1,0,1,1
HUNT,0,0,0,1,0,0,0,0,45,0,0,0,0,0,1,0,1,1
HUNT,0,0,0,0,1,0,0,0,52,0,0,0,0,0,0,1,0,1
HUNT,0,0,0,1,0,0,0,0,24,0,0,0,0,0,1,0,1,1
HUNT,0,0,0,1,0,0,0,0,46,0,0,0,0,0,1,0,0,1
HUNT,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,1,1,1
HUNT,0,0,0,0,0,0,0,0,53,0,1,0,0,0,0,1,1,0
HUNT,0,0,0,0,1,0,0,0,44,0,0,0,0,0,0,1,1,1
HUNT,0,0,0,0,0,0,1,0,31,0,1,0,0,1,0,0,0,0
HUNT,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1,0,1
HUNT,0,0,0,1,0,0,0,0,63,0,0,0,0,0,1,0,0,1
HUNT,0,0,0,1,0,0,0,0,15,0,0,0,0,0,1,0,1,1
HUNT,0,0,0,0,0,0,1,0,35,0,0,0,0,1,0,0,0,1
HUNT,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1,0,1
HUNT,1,1,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1
HUNT,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,1,1,1
HUNT,1,0,0,0,0,1,0,0,12,0,0,0,0,0,0,1,1,1
HUNT,0,0,0,1,0,0,0,0,74,0,0,0,0,0,1,0,1,1
HUNT,0,0,1,0,0,0,0,0,30,1,0,0,0,0,0,1,1,0
HUNT,0,0,0,1,0,0,0,0,13,0,0,0,0,0,1,0,1,1
HUNT,0,0,0,0,0,0,0,1,45,0,0,0,1,1,0,0,1,0
HUNT,0,0,0,0,0,0,0,1,21,0,0,0,0,1,0,0,0,1
HUNT,0,0,0,0,1,0,0,0,75,0,0,0,0,0,0,1,1,1
HUNT,0,0,0,0,0,0,0,1,76,0,0,0,0,0,1,0,1,1
HUNT,0,0,0,0,0,0,0,1,44,0,0,0,0,1,0,0,1,1
HUNT,0,0,0,0,0,0,0,1,52,0,0,0,0,0,1,0,1,1
HUNT,0,0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,1,1
HUNT,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,1
HUNT,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,1,1,1
HUNT,0,1,0,0,0,0,0,0,34,0,0,0,0,0,0,1,1,1
HUNT,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,1,0,1
HUNT,0,0,0,1,0,0,0,0,24,0,1,0,0,0,1,0,1,0
HUTCHINSON,0,0,0,0,0,0,0,1,77,0,0,0,0,0,1,0,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,16,0,0,0,0,0,1,0,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,0,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,69,0,0,0,0,0,1,0,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,0,NA,1
HUTCHINSON,0,0,0,0,0,0,1,1,61,0,0,0,0,1,0,0,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,66,0,0,0,0,0,0,0,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,71,0,0,0,0,0,0,0,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,1,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,22,0,0,0,0,0,1,0,0,1
HUTCHINSON,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,1
HUTCHINSON,0,0,0,0,0,0,0,1,76,0,0,0,0,0,0,1,1,1
HUTCHINSON,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1
HUTCHINSON,0,0,0,1,0,0,0,0,29,0,1,0,0,0,1,0,0,0
JACKSON,0,0,0,1,0,0,0,0,79,0,0,0,0,0,1,0,0,1
JASPER,0,0,0,0,1,0,0,0,44,1,0,0,0,0,0,1,1,0
JASPER,0,0,0,1,0,0,0,0,24,1,0,0,0,0,1,0,1,0
JASPER,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,1,0,1
JASPER,0,0,0,0,1,0,0,0,60,1,0,0,0,0,0,1,1,0
JASPER,0,0,0,1,0,0,0,0,25,0,0,0,0,0,1,0,0,1
JASPER,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,NA,0
JASPER,0,0,0,1,0,0,0,0,75,0,0,0,0,0,1,0,1,1
JASPER,0,0,0,1,0,0,0,0,70.5,0,0,0,0,0,1,0,1,1
JASPER,0,0,0,1,0,0,0,0,32,0,0,0,0,0,1,0,1,1
JASPER,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,1,0,1
JASPER,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,1,0,1
JASPER,0,0,0,0,1,0,0,0,88,0,0,0,0,0,0,1,1,1
JEFF DAVIS,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,1
JEFF DAVIS,1,0,0,0,0,0,0,0,84,0,0,0,0,0,0,1,1,1
JEFFERSON,0,0,0,1,0,0,0,0,110,1,0,0,0,0,1,0,1,0
JEFFERSON,0,0,0,1,0,0,0,0,12,1,0,0,0,0,1,0,1,0
JEFFERSON,0,0,0,1,0,0,1,0,41,1,0,0,0,1,1,0,1,0
JEFFERSON,1,1,1,1,0,0,0,0,50,1,0,0,0,0,1,0,0,0
JEFFERSON,0,0,0,1,0,0,0,0,26,0,0,0,0,0,1,0,1,1
JEFFERSON,0,0,0,1,0,0,0,0,20,1,0,0,0,0,1,0,0,0
JEFFERSON,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,1,0
JEFFERSON,0,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,1,0
JEFFERSON,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,1
JEFFERSON,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,0,0
JEFFERSON,0,0,0,0,0,0,0,1,60,1,0,0,0,1,0,0,1,0
JEFFERSON,0,0,0,1,0,0,0,0,62,0,0,0,0,0,1,0,1,1
JEFFERSON,1,0,0,0,0,0,0,0,71,0,1,0,0,0,0,1,0,0
JEFFERSON,1,0,0,0,0,0,0,0,70,0,1,0,0,0,0,1,1,0
JEFFERSON,0,0,0,1,0,0,0,0,53,1,0,0,0,0,1,0,1,0
JEFFERSON,0,0,0,1,0,0,0,0,46,0,0,0,0,0,1,0,1,1
JEFFERSON,0,0,0,1,0,0,0,0,64,0,0,0,0,0,1,0,1,1
JEFFERSON,0,0,0,1,0,0,0,0,17,0,0,0,0,0,1,0,0,1
JEFFERSON,0,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,1,1
JEFFERSON,0,0,0,0,1,0,0,0,78,0,0,0,0,0,0,1,1,1
JEFFERSON,0,0,0,1,0,0,0,0,69,0,0,0,0,0,1,0,1,1
JEFFERSON,0,0,0,0,0,0,0,1,74,0,0,0,0,1,0,0,0,1
JEFFERSON,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,1,0,1
JEFFERSON,0,0,0,1,0,0,0,0,58,0,0,0,0,0,1,0,0,1
JEFFERSON,0,0,0,1,0,0,0,0,55,0,0,0,0,0,1,0,1,1
JEFFERSON,0,0,0,1,0,0,0,0,56,0,0,0,0,0,1,0,1,1
JEFFERSON,0,0,0,1,0,0,0,0,48,0,0,0,0,0,1,0,1,1
JEFFERSON,0,0,0,1,0,0,0,0,82,0,0,0,0,0,1,0,0,1
JEFFERSON,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,1,0,1
JEFFERSON,0,0,0,1,0,0,0,0,45,0,0,0,0,0,1,0,1,1
JEFFERSON,0,0,0,1,0,0,0,0,25,0,0,0,1,0,1,0,0,0
JEFFERSON,0,0,0,1,0,0,0,0,58,0,0,0,0,0,1,0,0,1
JEFFERSON,1,0,0,1,0,0,0,0,49,1,0,0,0,0,1,0,1,0
JEFFERSON,1,0,0,0,0,0,0,0,12,1,0,0,0,0,0,1,1,0
JEFFERSON,0,0,0,0,0,0,0,1,64,0,0,0,0,0,1,0,1,1
JEFFERSON,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,1,0
JEFFERSON,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0
JEFFERSON,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,1,0
JEFFERSON,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,1,0,0
JEFFERSON,0,0,0,0,0,0,0,1,32,0,1,0,0,1,0,0,1,0
JEFFERSON,0,0,0,1,0,0,0,0,50,1,0,0,0,0,1,0,0,0
JEFFERSON,0,0,0,0,0,0,0,1,36,1,0,0,0,0,0,0,0,0
JEFFERSON,0,0,0,0,1,0,0,0,73,1,0,0,0,0,0,1,0,0
JEFFERSON,1,0,0,0,0,0,0,0,82,1,0,0,0,0,0,1,1,0
